"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2024-04-05",0.0097037977445007,0.0110380501356993,-0.0071253777562692,-0.0120732091591931,0.0183913229714237
"2024-04-08",0.000526541070829722,-0.000374701190041904,0.00199358035852271,0.00626774738850333,0.0068104690025268
"2024-04-09",0.00201588851017309,0.00144444947363453,-0.00582567625042785,-0.00369895442647117,-0.0136676387286636
"2024-04-10",-0.0106519834845766,-0.00950198183221218,0.00466328672264726,-0.00945164470061854,0.042655175601916
"2024-04-11",0.00679171268173206,0.00741722198334216,0.00138370021123801,-0.00678548704239423,0.00219539056343554
"2024-04-12",-0.0145212383148277,-0.0146575878022475,0.00496549376927202,-0.00493772492994538,-0.0132452267500205
"2024-04-15",-0.0124749064413647,-0.0120941957874603,-0.00225903659881688,-0.00291596740222921,0.0284794713218686
"2024-04-16",-0.00235084211654168,-0.00205862452750338,-0.0157333979145866,-0.0139675517239355,0.00860220358266317
"2024-04-17",-0.00581036466790241,-0.0057973750760052,-0.00528122140130716,-0.00653600523804831,-0.0172790476083522
"2024-04-18",-0.00227871032897387,-0.00221060170048482,0.00236312584518217,0.00297628244417147,0.0108343421657102
"2024-04-19",-0.0081550421067158,-0.00879712965405588,-0.00982673235478337,-0.00446757656765584,-0.00431966114451643
"2024-04-22",0.00833764118404012,0.00869335115683789,0.00198444347768323,0.000298272996891225,0
"2024-04-23",0.0123322718044898,0.0118935665677231,0.0108723865263283,0.0162798593618918,-0.00216684808509027
"2024-04-24",0.000540465798504641,0.000212987377931739,0.000448139333956377,0.000733780473320067,0.00863936259070774
"2024-04-25",-0.00442325807653976,-0.0045869342701188,-0.0121705565479342,-0.00588491266058755,0.010695289116748
"2024-04-26",0.00981330878628661,0.0101573813323252,0.0178110358690855,0.0104219836849309,-0.00640343703520707
"2024-04-29",0.00348784345394471,0.00317340807663946,0.000334062122008483,0.00872355678403913,-0.00860220358266317
"2024-04-30",-0.0155654853689251,-0.0158555511189284,-0.00267579728169665,-0.00784752836181823,0.0128757143600453
"2024-05-01",-0.00345178651606926,-0.00344135348563057,0,-0.00849844073991779,-0.0128757143600453
"2024-05-02",0.00977924024104393,0.00908702472508338,-0.007395361629432,0.00205787477428965,-0.0108578699720492
"2024-05-03",0.0127138911340774,0.0124785576595094,0.00812077463152505,0.0137088021989413,-0.0176216013498194
"2024-05-06",0.010267327205459,0.0102731736912478,0.00755727433877151,0,-0.0022246950221112
"2024-05-07",0.00140790820201087,0.0013425282288253,0.00684105878062713,0.0113778271003184,-0.00446429312868557
"2024-05-08",-0.000263814688488573,-5.83563519462871e-06,5.49495929904609e-05,-0.00502478603850331,0.00223463780141642
"2024-05-09",0.00622568145153402,0.00507803263910844,0.00214185430268365,0.00645568574411914,-0.00671895024874503
"2024-05-10",0.00192120007236518,0.00164804008016617,0.00334091618039878,0.00470798570007869,0.0111733005981254
"2024-05-13",-8.72627196519815e-05,-0.000241333173866209,-0.00158687429274984,0.00113792531106771,-0.00445435034938035
"2024-05-14",0.0053951956294771,0.00482614852745478,-0.000547828563927766,0.000994762759043422,-0.00671895024874503
"2024-05-15",0.0120762651565025,0.0116478277873,0.00726125443282122,0.0101738422113469,-0.0204320388172057
"2024-05-16",-0.00266147830783403,-0.00208383747408902,0.00407155630217737,0.00126451069671818,0.00457666702741166
"2024-05-17",0.00128872255058177,0.00116409568789422,-0.00314722614855878,-0.00196785526242005,0.00909097170125195
"2024-05-20",0.0011155242816594,0.000915970308490444,0.0056362240308685,0.0033709576874208,0.00451468035452685
"2024-05-21",0.00179943271313299,0.00249874976689313,-0.0022723495257555,-0.0033709576874208,-0.0067796869853789
"2024-05-22",-0.00351611396531482,-0.00270979120935166,0.000379124992662128,0,0.00452489459828964
"2024-05-23",-0.00698320796606566,-0.00740816228347185,0.000270703792270233,-0.00536022732236985,0.00898882456843308
"2024-05-24",0.00638162232429718,0.00697664907667317,-0.00368768275250719,-0.00254925887435009,-0.00223964259350473
