"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2023-10-17",92.9950103759766,4373.2001953125,77.9800033569336,7.44408655166626,4.83
"2023-10-18",91.6737289428711,4314.60009765625,77.5749969482422,7.3558406829834,4.91
"2023-10-19",90.7896270751953,4278,76.7200012207031,7.27001237869263,4.98
"2023-10-20",89.6626586914062,4224.16015625,75.3550033569336,7.13824844360352,4.93
"2023-10-23",89.4780807495117,4217.0400390625,75.0599975585938,7.14066553115845,4.86
"2023-10-24",90.1484222412109,4247.68017578125,75.4850006103516,7.14429235458374,4.83
"2023-10-25",88.7494201660156,4186.77001953125,75.1600036621094,7.13341188430786,4.95
"2023-10-26",87.7973175048828,4137.22998046875,74.5550003051758,7.06209087371826,4.86
"2023-10-27",87.4281387329102,4117.3701171875,73.9000015258789,7.04395818710327,4.84
"2023-10-30",88.4676666259766,4166.81982421875,73.9899978637695,7.0161542892456,4.88
"2023-10-31",89.0505981445312,4193.7998046875,74.6750030517578,7.07176160812378,4.88
"2023-11-01",89.9929733276367,4237.85986328125,75.4850006103516,7.11528062820435,4.77
"2023-11-02",91.7417373657227,4317.77978515625,76.5899963378906,7.30506896972656,4.67
"2023-11-03",92.645263671875,4358.33984375,76.9749984741211,7.43683433532715,4.57
"2023-11-06",92.7715530395508,4365.97998046875,76.7699966430664,7.41023921966553,4.67
"2023-11-07",93.1213150024414,4378.3798828125,77.2200012207031,7.40298557281494,4.58
"2023-11-08",93.1893081665039,4382.77978515625,76.9550018310547,7.40661239624023,4.49
"2023-11-09",92.4703903198242,4347.35009765625,77.2949981689453,7.42353677749634,4.62
